State,County,"Deaths per 100,000",Gender,Race/Ethnicity,Geographical Coordinates
IL,"Montgomery County, IL",277.3,Female,Overall,"(39.230616, -89.481541)"
IL,"Morgan County, IL",312.1,Female,Overall,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",288.1,Female,Overall,"(39.643308, -88.622276)"
IL,"Ogle County, IL",256.8,Female,Overall,"(42.042479, -89.324744)"
IL,"Peoria County, IL",269.4,Female,Overall,"(40.792172, -89.766494)"
IL,"Perry County, IL",266.6,Female,Overall,"(38.082202, -89.371823)"
IL,"Piatt County, IL",263.1,Female,Overall,"(40.014422, -88.59649)"
IL,"Pike County, IL",266.5,Female,Overall,"(39.625393, -90.892899)"
IL,"Pope County, IL",276.9,Female,Overall,"(37.419975, -88.563229)"
IL,"Pulaski County, IL",422.9,Female,Overall,"(37.229299, -89.125554)"
IL,"Putnam County, IL",293.6,Female,Overall,"(41.208712, -89.28831)"
IL,"Randolph County, IL",270.6,Female,Overall,"(38.052649, -89.833234)"
IL,"Richland County, IL",312.4,Female,Overall,"(38.718067, -88.090319)"
IL,"Rock Island County, IL",282.3,Female,Overall,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",269.2,Female,Overall,"(38.473243, -89.931465)"
IL,"Saline County, IL",334.4,Female,Overall,"(37.758134, -88.542875)"
IL,"Sangamon County, IL",270.3,Female,Overall,"(39.760051, -89.66652)"
IL,"Schuyler County, IL",279.0,Female,Overall,"(40.160642, -90.622177)"
IL,"Scott County, IL",276.3,Female,Overall,"(39.647731, -90.478981)"
IL,"Shelby County, IL",280.7,Female,Overall,"(39.39178, -88.808123)"
IL,"Stark County, IL",273.6,Female,Overall,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",259.1,Female,Overall,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",264.8,Female,Overall,"(40.509472, -89.519144)"
IL,"Union County, IL",292.2,Female,Overall,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",408.2,Female,Overall,"(40.18694, -87.737581)"
IL,"Wabash County, IL",277.0,Female,Overall,"(38.456303, -87.847479)"
IL,"Warren County, IL",302.3,Female,Overall,"(40.850639, -90.62155)"
IL,"Washington County, IL",291.1,Female,Overall,"(38.35114, -89.414781)"
IL,"Wayne County, IL",323.4,Female,Overall,"(38.432354, -88.428342)"
IL,"White County, IL",314.2,Female,Overall,"(38.093005, -88.184189)"
IL,"Whiteside County, IL",271.1,Female,Overall,"(41.758263, -89.917993)"
IL,"Will County, IL",264.6,Female,Overall,"(41.448429, -87.985177)"
IL,"Williamson County, IL",273.0,Female,Overall,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",281.4,Female,Overall,"(42.335477, -89.164615)"
IL,"Woodford County, IL",273.5,Female,Overall,"(40.789597, -89.215567)"
IL,"Adams County, IL",320.3,Overall,White,"(39.989639, -91.193781)"
IL,"Alexander County, IL",378.7,Overall,White,"(37.193929, -89.336999)"
IL,"Bond County, IL",370.1,Overall,White,"(38.886558, -89.441873)"
IL,"Boone County, IL",334.7,Overall,White,"(42.321983, -88.826647)"
IL,"Brown County, IL",333.0,Overall,White,"(39.966932, -90.755373)"
IL,"Bureau County, IL",372.9,Overall,White,"(41.407366, -89.535295)"
IL,"Calhoun County, IL",347.0,Overall,White,"(39.170849, -90.672993)"
IL,"Carroll County, IL",357.5,Overall,White,"(42.071056, -89.941743)"
IL,"Cass County, IL",404.6,Overall,White,"(39.977981, -90.251502)"
IL,"Champaign County, IL",257.6,Overall,White,"(40.143076, -88.203154)"
IL,"Christian County, IL",344.4,Overall,White,"(39.545621, -89.284875)"
IL,"Clark County, IL",432.3,Overall,White,"(39.334757, -87.794377)"
IL,"Clay County, IL",371.7,Overall,White,"(38.758401, -88.495012)"
IL,"Clinton County, IL",374.6,Overall,White,"(38.606211, -89.426899)"
IL,"Coles County, IL",395.1,Overall,White,"(39.522758, -88.224409)"
IL,"Cook County, IL",336.6,Overall,White,"(41.844947, -87.822369)"
IL,"Crawford County, IL",415.1,Overall,White,"(39.004371, -87.770963)"
IL,"Cumberland County, IL",349.6,Overall,White,"(39.277075, -88.242557)"
IL,"DeKalb County, IL",290.7,Overall,White,"(41.894898, -88.775575)"
IL,"De Witt County, IL",327.2,Overall,White,"(40.18081, -88.908462)"
IL,"Douglas County, IL",342.2,Overall,White,"(39.772197, -88.223152)"
IL,"DuPage County, IL",272.2,Overall,White,"(41.856108, -88.09317)"
IL,"Edgar County, IL",457.8,Overall,White,"(39.681843, -87.748539)"
IL,"Edwards County, IL",362.4,Overall,White,"(38.420021, -88.057184)"
IL,"Effingham County, IL",345.2,Overall,White,"(39.061874, -88.594611)"
IL,"Fayette County, IL",320.7,Overall,White,"(39.000194, -89.029606)"
IL,"Ford County, IL",393.3,Overall,White,"(40.606087, -88.226922)"
IL,"Franklin County, IL",313.0,Overall,White,"(37.995438, -88.926328)"
IL,"Fulton County, IL",351.7,Overall,White,"(40.476004, -90.211358)"
IL,"Gallatin County, IL",414.7,Overall,White,"(37.771479, -88.231446)"
IL,"Greene County, IL",379.5,Overall,White,"(39.356662, -90.392961)"
IL,"Grundy County, IL",355.8,Overall,White,"(41.288225, -88.425848)"
IL,"Hamilton County, IL",383.2,Overall,White,"(38.083768, -88.54291)"
IL,"Hancock County, IL",345.7,Overall,White,"(40.406194, -91.171795)"
IL,"Hardin County, IL",484.4,Overall,White,"(37.522909, -88.271679)"
IL,"Henderson County, IL",379.0,Overall,White,"(40.822126, -90.93078)"
IL,"Henry County, IL",360.1,Overall,White,"(41.35433, -90.137863)"
IL,"Iroquois County, IL",382.2,Overall,White,"(40.75037, -87.829163)"
IL,"Jackson County, IL",336.8,Overall,White,"(37.785101, -89.389565)"
IL,"Jasper County, IL",380.6,Overall,White,"(39.015763, -88.160198)"
IL,"Jefferson County, IL",362.3,Overall,White,"(38.299882, -88.928443)"
IL,"Jersey County, IL",363.1,Overall,White,"(39.084446, -90.358257)"
IL,"Jo Daviess County, IL",308.0,Overall,White,"(42.367586, -90.211446)"
IL,"Johnson County, IL",319.9,Overall,White,"(37.46459, -88.884196)"
IL,"Kane County, IL",265.1,Overall,White,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",356.4,Overall,White,"(41.142166, -87.864906)"
IL,"Kendall County, IL",259.7,Overall,White,"(41.589352, -88.434876)"
IL,"Knox County, IL",363.4,Overall,White,"(40.932545, -90.219908)"
IL,"Lake County, IL",277.2,Overall,White,"(42.321603, -88.003249)"
IL,"La Salle County, IL",412.3,Overall,White,"(41.345336, -88.893676)"
IL,"Lawrence County, IL",394.8,Overall,White,"(38.724881, -87.732036)"
IL,"Lee County, IL",371.5,Overall,White,"(41.748543, -89.303206)"
IL,"Livingston County, IL",376.9,Overall,White,"(40.896084, -88.564139)"
IL,"Logan County, IL",329.5,Overall,White,"(40.126321, -89.372583)"
IL,"McDonough County, IL",364.9,Overall,White,"(40.458335, -90.685399)"
IL,"McHenry County, IL",306.2,Overall,White,"(42.323299, -88.455063)"
IL,"McLean County, IL",312.5,Overall,White,"(40.493683, -88.853247)"
IL,"Macon County, IL",342.7,Overall,White,"(39.862417, -88.968093)"
IL,"Macoupin County, IL",372.9,Overall,White,"(39.261463, -89.927643)"
IL,"Madison County, IL",378.2,Overall,White,"(38.831539, -89.910487)"
IL,"Marion County, IL",446.3,Overall,White,"(38.649114, -88.922626)"
IL,"Marshall County, IL",378.6,Overall,White,"(41.03513, -89.35317)"
IL,"Mason County, IL",347.2,Overall,White,"(40.244113, -89.92431)"
IL,"Massac County, IL",436.2,Overall,White,"(37.220783, -88.711854)"
IL,"Menard County, IL",276.8,Overall,White,"(40.032255, -89.803812)"
IL,"Mercer County, IL",371.6,Overall,White,"(41.207532, -90.745864)"
IL,"Monroe County, IL",304.9,Overall,White,"(38.2799, -90.178108)"
IL,"Montgomery County, IL",355.2,Overall,White,"(39.230616, -89.481541)"
IL,"Morgan County, IL",401.6,Overall,White,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",355.3,Overall,White,"(39.643308, -88.622276)"
IL,"Ogle County, IL",309.0,Overall,White,"(42.042479, -89.324744)"
IL,"Peoria County, IL",335.0,Overall,White,"(40.792172, -89.766494)"
IL,"Perry County, IL",347.8,Overall,White,"(38.082202, -89.371823)"
IL,"Piatt County, IL",322.3,Overall,White,"(40.014422, -88.59649)"
IL,"Pike County, IL",322.7,Overall,White,"(39.625393, -90.892899)"
IL,"Pope County, IL",361.5,Overall,White,"(37.419975, -88.563229)"
IL,"Pulaski County, IL",481.6,Overall,White,"(37.229299, -89.125554)"
IL,"Putnam County, IL",403.1,Overall,White,"(41.208712, -89.28831)"
IL,"Randolph County, IL",350.6,Overall,White,"(38.052649, -89.833234)"
IL,"Richland County, IL",384.2,Overall,White,"(38.718067, -88.090319)"
IL,"Rock Island County, IL",384.0,Overall,White,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",334.5,Overall,White,"(38.473243, -89.931465)"
IL,"Saline County, IL",395.8,Overall,White,"(37.758134, -88.542875)"
IL,"Sangamon County, IL",338.0,Overall,White,"(39.760051, -89.66652)"
IL,"Schuyler County, IL",347.9,Overall,White,"(40.160642, -90.622177)"
IL,"Scott County, IL",369.8,Overall,White,"(39.647731, -90.478981)"
IL,"Shelby County, IL",352.7,Overall,White,"(39.39178, -88.808123)"
IL,"Stark County, IL",351.7,Overall,White,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",288.9,Overall,White,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",335.5,Overall,White,"(40.509472, -89.519144)"
IL,"Union County, IL",347.8,Overall,White,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",466.2,Overall,White,"(40.18694, -87.737581)"
IL,"Wabash County, IL",361.5,Overall,White,"(38.456303, -87.847479)"
IL,"Warren County, IL",378.9,Overall,White,"(40.850639, -90.62155)"
IL,"Washington County, IL",351.2,Overall,White,"(38.35114, -89.414781)"
IL,"Wayne County, IL",400.7,Overall,White,"(38.432354, -88.428342)"
IL,"White County, IL",371.9,Overall,White,"(38.093005, -88.184189)"
IL,"Whiteside County, IL",348.5,Overall,White,"(41.758263, -89.917993)"
IL,"Will County, IL",346.2,Overall,White,"(41.448429, -87.985177)"
IL,"Williamson County, IL",319.2,Overall,White,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",347.3,Overall,White,"(42.335477, -89.164615)"
IL,"Woodford County, IL",317.0,Overall,White,"(40.789597, -89.215567)"
IL,"Adams County, IL",430.1,Male,White,"(39.989639, -91.193781)"
IL,"Alexander County, IL",483.6,Male,White,"(37.193929, -89.336999)"
IL,"Bond County, IL",487.5,Male,White,"(38.886558, -89.441873)"
IL,"Boone County, IL",408.3,Male,White,"(42.321983, -88.826647)"
IL,"Brown County, IL",432.3,Male,White,"(39.966932, -90.755373)"
IL,"Bureau County, IL",484.4,Male,White,"(41.407366, -89.535295)"
IL,"Calhoun County, IL",425.7,Male,White,"(39.170849, -90.672993)"
IL,"Carroll County, IL",437.3,Male,White,"(42.071056, -89.941743)"
IL,"Cass County, IL",439.0,Male,White,"(39.977981, -90.251502)"
IL,"Champaign County, IL",344.0,Male,White,"(40.143076, -88.203154)"
IL,"Christian County, IL",437.4,Male,White,"(39.545621, -89.284875)"
IL,"Clark County, IL",548.3,Male,White,"(39.334757, -87.794377)"
IL,"Clay County, IL",469.1,Male,White,"(38.758401, -88.495012)"
IL,"Clinton County, IL",447.9,Male,White,"(38.606211, -89.426899)"
IL,"Coles County, IL",509.5,Male,White,"(39.522758, -88.224409)"
IL,"Cook County, IL",442.8,Male,White,"(41.844947, -87.822369)"
IL,"Crawford County, IL",523.7,Male,White,"(39.004371, -87.770963)"
IL,"Cumberland County, IL",453.8,Male,White,"(39.277075, -88.242557)"
IL,"DeKalb County, IL",363.9,Male,White,"(41.894898, -88.775575)"
IL,"De Witt County, IL",413.1,Male,White,"(40.18081, -88.908462)"
IL,"Douglas County, IL",449.6,Male,White,"(39.772197, -88.223152)"
IL,"DuPage County, IL",346.0,Male,White,"(41.856108, -88.09317)"
IL,"Edgar County, IL",525.8,Male,White,"(39.681843, -87.748539)"
IL,"Edwards County, IL",433.8,Male,White,"(38.420021, -88.057184)"
IL,"Effingham County, IL",433.6,Male,White,"(39.061874, -88.594611)"
IL,"Fayette County, IL",430.4,Male,White,"(39.000194, -89.029606)"
IL,"Ford County, IL",472.7,Male,White,"(40.606087, -88.226922)"
IL,"Franklin County, IL",392.8,Male,White,"(37.995438, -88.926328)"
IL,"Fulton County, IL",443.2,Male,White,"(40.476004, -90.211358)"
IL,"Gallatin County, IL",451.8,Male,White,"(37.771479, -88.231446)"
IL,"Greene County, IL",506.9,Male,White,"(39.356662, -90.392961)"
IL,"Grundy County, IL",490.1,Male,White,"(41.288225, -88.425848)"
IL,"Hamilton County, IL",437.7,Male,White,"(38.083768, -88.54291)"
IL,"Hancock County, IL",438.8,Male,White,"(40.406194, -91.171795)"
IL,"Hardin County, IL",580.8,Male,White,"(37.522909, -88.271679)"
IL,"Henderson County, IL",508.6,Male,White,"(40.822126, -90.93078)"
IL,"Henry County, IL",406.4,Male,White,"(41.35433, -90.137863)"
IL,"Iroquois County, IL",526.7,Male,White,"(40.75037, -87.829163)"
IL,"Jackson County, IL",431.4,Male,White,"(37.785101, -89.389565)"
IL,"Jasper County, IL",480.9,Male,White,"(39.015763, -88.160198)"
IL,"Jefferson County, IL",470.0,Male,White,"(38.299882, -88.928443)"
IL,"Jersey County, IL",463.6,Male,White,"(39.084446, -90.358257)"
IL,"Jo Daviess County, IL",395.4,Male,White,"(42.367586, -90.211446)"
IL,"Johnson County, IL",415.9,Male,White,"(37.46459, -88.884196)"
IL,"Kane County, IL",330.3,Male,White,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",485.1,Male,White,"(41.142166, -87.864906)"
IL,"Kendall County, IL",324.5,Male,White,"(41.589352, -88.434876)"
IL,"Knox County, IL",460.4,Male,White,"(40.932545, -90.219908)"
IL,"Lake County, IL",356.6,Male,White,"(42.321603, -88.003249)"
IL,"La Salle County, IL",538.4,Male,White,"(41.345336, -88.893676)"
IL,"Lawrence County, IL",488.7,Male,White,"(38.724881, -87.732036)"
IL,"Lee County, IL",498.0,Male,White,"(41.748543, -89.303206)"
IL,"Livingston County, IL",476.1,Male,White,"(40.896084, -88.564139)"
IL,"Logan County, IL",421.8,Male,White,"(40.126321, -89.372583)"
IL,"McDonough County, IL",450.2,Male,White,"(40.458335, -90.685399)"
IL,"McHenry County, IL",396.7,Male,White,"(42.323299, -88.455063)"
IL,"McLean County, IL",377.1,Male,White,"(40.493683, -88.853247)"
IL,"Macon County, IL",434.8,Male,White,"(39.862417, -88.968093)"
IL,"Macoupin County, IL",479.9,Male,White,"(39.261463, -89.927643)"
IL,"Madison County, IL",491.1,Male,White,"(38.831539, -89.910487)"
IL,"Marion County, IL",542.7,Male,White,"(38.649114, -88.922626)"
IL,"Marshall County, IL",495.3,Male,White,"(41.03513, -89.35317)"
IL,"Mason County, IL",432.6,Male,White,"(40.244113, -89.92431)"
IL,"Massac County, IL",500.6,Male,White,"(37.220783, -88.711854)"
IL,"Menard County, IL",422.6,Male,White,"(40.032255, -89.803812)"
IL,"Mercer County, IL",456.9,Male,White,"(41.207532, -90.745864)"
IL,"Monroe County, IL",375.0,Male,White,"(38.2799, -90.178108)"
IL,"Montgomery County, IL",463.7,Male,White,"(39.230616, -89.481541)"
IL,"Morgan County, IL",511.5,Male,White,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",446.4,Male,White,"(39.643308, -88.622276)"
IL,"Ogle County, IL",399.2,Male,White,"(42.042479, -89.324744)"
IL,"Peoria County, IL",439.4,Male,White,"(40.792172, -89.766494)"
IL,"Perry County, IL",446.5,Male,White,"(38.082202, -89.371823)"
IL,"Piatt County, IL",385.3,Male,White,"(40.014422, -88.59649)"
IL,"Pike County, IL",436.4,Male,White,"(39.625393, -90.892899)"
IL,"Pope County, IL",470.7,Male,White,"(37.419975, -88.563229)"
IL,"Pulaski County, IL",515.2,Male,White,"(37.229299, -89.125554)"
IL,"Putnam County, IL",523.6,Male,White,"(41.208712, -89.28831)"
IL,"Randolph County, IL",459.6,Male,White,"(38.052649, -89.833234)"
IL,"Richland County, IL",472.6,Male,White,"(38.718067, -88.090319)"
IL,"Rock Island County, IL",520.0,Male,White,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",429.9,Male,White,"(38.473243, -89.931465)"
IL,"Saline County, IL",429.9,Male,White,"(37.758134, -88.542875)"
IL,"Sangamon County, IL",435.7,Male,White,"(39.760051, -89.66652)"
IL,"Schuyler County, IL",435.2,Male,White,"(40.160642, -90.622177)"
IL,"Scott County, IL",519.2,Male,White,"(39.647731, -90.478981)"
IL,"Shelby County, IL",445.5,Male,White,"(39.39178, -88.808123)"
IL,"Stark County, IL",461.2,Male,White,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",370.2,Male,White,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",428.7,Male,White,"(40.509472, -89.519144)"
IL,"Union County, IL",418.8,Male,White,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",537.4,Male,White,"(40.18694, -87.737581)"
IL,"Wabash County, IL",461.6,Male,White,"(38.456303, -87.847479)"
IL,"Warren County, IL",469.8,Male,White,"(40.850639, -90.62155)"
IL,"Washington County, IL",427.8,Male,White,"(38.35114, -89.414781)"
IL,"Wayne County, IL",473.5,Male,White,"(38.432354, -88.428342)"
IL,"White County, IL",440.7,Male,White,"(38.093005, -88.184189)"
IL,"Whiteside County, IL",454.3,Male,White,"(41.758263, -89.917993)"
IL,"Will County, IL",436.5,Male,White,"(41.448429, -87.985177)"
IL,"Williamson County, IL",393.9,Male,White,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",427.6,Male,White,"(42.335477, -89.164615)"
IL,"Woodford County, IL",398.9,Male,White,"(40.789597, -89.215567)"
IL,"Adams County, IL",247.9,Female,White,"(39.989639, -91.193781)"
IL,"Alexander County, IL",300.4,Female,White,"(37.193929, -89.336999)"
IL,"Bond County, IL",277.4,Female,White,"(38.886558, -89.441873)"
IL,"Boone County, IL",257.7,Female,White,"(42.321983, -88.826647)"
IL,"Brown County, IL",262.2,Female,White,"(39.966932, -90.755373)"
IL,"Bureau County, IL",289.1,Female,White,"(41.407366, -89.535295)"
IL,"Calhoun County, IL",262.9,Female,White,"(39.170849, -90.672993)"
IL,"Carroll County, IL",282.5,Female,White,"(42.071056, -89.941743)"
IL,"Cass County, IL",350.4,Female,White,"(39.977981, -90.251502)"
IL,"Champaign County, IL",194.0,Female,White,"(40.143076, -88.203154)"
IL,"Christian County, IL",272.2,Female,White,"(39.545621, -89.284875)"
IL,"Clark County, IL",337.6,Female,White,"(39.334757, -87.794377)"
IL,"Clay County, IL",300.8,Female,White,"(38.758401, -88.495012)"
IL,"Clinton County, IL",309.4,Female,White,"(38.606211, -89.426899)"
IL,"Coles County, IL",312.0,Female,White,"(39.522758, -88.224409)"
IL,"Cook County, IL",254.8,Female,White,"(41.844947, -87.822369)"
IL,"Crawford County, IL",315.5,Female,White,"(39.004371, -87.770963)"
IL,"Cumberland County, IL",296.1,Female,White,"(39.277075, -88.242557)"
IL,"DeKalb County, IL",234.8,Female,White,"(41.894898, -88.775575)"
IL,"De Witt County, IL",264.4,Female,White,"(40.18081, -88.908462)"
IL,"Douglas County, IL",261.5,Female,White,"(39.772197, -88.223152)"
IL,"DuPage County, IL",220.8,Female,White,"(41.856108, -88.09317)"
IL,"Edgar County, IL",378.8,Female,White,"(39.681843, -87.748539)"
IL,"Edwards County, IL",302.8,Female,White,"(38.420021, -88.057184)"
IL,"Effingham County, IL",266.7,Female,White,"(39.061874, -88.594611)"
IL,"Fayette County, IL",260.3,Female,White,"(39.000194, -89.029606)"
IL,"Ford County, IL",326.6,Female,White,"(40.606087, -88.226922)"
IL,"Franklin County, IL",264.3,Female,White,"(37.995438, -88.926328)"
IL,"Fulton County, IL",276.8,Female,White,"(40.476004, -90.211358)"
IL,"Gallatin County, IL",339.9,Female,White,"(37.771479, -88.231446)"
IL,"Greene County, IL",287.0,Female,White,"(39.356662, -90.392961)"
IL,"Grundy County, IL",266.2,Female,White,"(41.288225, -88.425848)"
IL,"Hamilton County, IL",324.0,Female,White,"(38.083768, -88.54291)"
IL,"Hancock County, IL",273.8,Female,White,"(40.406194, -91.171795)"
IL,"Hardin County, IL",391.1,Female,White,"(37.522909, -88.271679)"
IL,"Henderson County, IL",297.1,Female,White,"(40.822126, -90.93078)"
IL,"Henry County, IL",282.8,Female,White,"(41.35433, -90.137863)"
IL,"Iroquois County, IL",270.3,Female,White,"(40.75037, -87.829163)"
IL,"Jackson County, IL",263.8,Female,White,"(37.785101, -89.389565)"
IL,"Jasper County, IL",296.6,Female,White,"(39.015763, -88.160198)"
IL,"Jefferson County, IL",278.8,Female,White,"(38.299882, -88.928443)"
IL,"Jersey County, IL",271.3,Female,White,"(39.084446, -90.358257)"
IL,"Jo Daviess County, IL",237.1,Female,White,"(42.367586, -90.211446)"
IL,"Johnson County, IL",239.0,Female,White,"(37.46459, -88.884196)"
IL,"Kane County, IL",219.6,Female,White,"(41.93949, -88.43416)"
IL,"Kankakee County, IL",275.8,Female,White,"(41.142166, -87.864906)"
IL,"Kendall County, IL",215.3,Female,White,"(41.589352, -88.434876)"
IL,"Knox County, IL",285.3,Female,White,"(40.932545, -90.219908)"
IL,"Lake County, IL",221.2,Female,White,"(42.321603, -88.003249)"
IL,"La Salle County, IL",297.2,Female,White,"(41.345336, -88.893676)"
IL,"Lawrence County, IL",299.5,Female,White,"(38.724881, -87.732036)"
IL,"Lee County, IL",266.4,Female,White,"(41.748543, -89.303206)"
IL,"Livingston County, IL",285.7,Female,White,"(40.896084, -88.564139)"
IL,"Logan County, IL",259.6,Female,White,"(40.126321, -89.372583)"
IL,"McDonough County, IL",295.1,Female,White,"(40.458335, -90.685399)"
IL,"McHenry County, IL",239.6,Female,White,"(42.323299, -88.455063)"
IL,"McLean County, IL",262.7,Female,White,"(40.493683, -88.853247)"
IL,"Macon County, IL",270.6,Female,White,"(39.862417, -88.968093)"
IL,"Macoupin County, IL",282.2,Female,White,"(39.261463, -89.927643)"
IL,"Madison County, IL",285.6,Female,White,"(38.831539, -89.910487)"
IL,"Marion County, IL",345.0,Female,White,"(38.649114, -88.922626)"
IL,"Marshall County, IL",275.0,Female,White,"(41.03513, -89.35317)"
IL,"Mason County, IL",295.7,Female,White,"(40.244113, -89.92431)"
IL,"Massac County, IL",383.0,Female,White,"(37.220783, -88.711854)"
IL,"Menard County, IL",198.7,Female,White,"(40.032255, -89.803812)"
IL,"Mercer County, IL",290.1,Female,White,"(41.207532, -90.745864)"
IL,"Monroe County, IL",266.4,Female,White,"(38.2799, -90.178108)"
IL,"Montgomery County, IL",277.8,Female,White,"(39.230616, -89.481541)"
IL,"Morgan County, IL",302.9,Female,White,"(39.723009, -90.20894)"
IL,"Moultrie County, IL",284.3,Female,White,"(39.643308, -88.622276)"
IL,"Ogle County, IL",262.7,Female,White,"(42.042479, -89.324744)"
IL,"Peoria County, IL",265.5,Female,White,"(40.792172, -89.766494)"
IL,"Perry County, IL",265.6,Female,White,"(38.082202, -89.371823)"
IL,"Piatt County, IL",261.5,Female,White,"(40.014422, -88.59649)"
IL,"Pike County, IL",262.7,Female,White,"(39.625393, -90.892899)"
IL,"Pope County, IL",279.3,Female,White,"(37.419975, -88.563229)"
IL,"Pulaski County, IL",389.9,Female,White,"(37.229299, -89.125554)"
IL,"Putnam County, IL",302.2,Female,White,"(41.208712, -89.28831)"
IL,"Randolph County, IL",266.9,Female,White,"(38.052649, -89.833234)"
IL,"Richland County, IL",317.0,Female,White,"(38.718067, -88.090319)"
IL,"Rock Island County, IL",275.6,Female,White,"(41.472904, -90.565563)"
IL,"St. Clair County, IL",260.7,Female,White,"(38.473243, -89.931465)"
IL,"Saline County, IL",334.7,Female,White,"(37.758134, -88.542875)"
IL,"Sangamon County, IL",268.6,Female,White,"(39.760051, -89.66652)"
IL,"Schuyler County, IL",280.4,Female,White,"(40.160642, -90.622177)"
IL,"Scott County, IL",275.6,Female,White,"(39.647731, -90.478981)"
IL,"Shelby County, IL",278.1,Female,White,"(39.39178, -88.808123)"
IL,"Stark County, IL",269.4,Female,White,"(41.095659, -89.801669)"
IL,"Stephenson County, IL",250.3,Female,White,"(42.349872, -89.663254)"
IL,"Tazewell County, IL",261.5,Female,White,"(40.509472, -89.519144)"
IL,"Union County, IL",285.6,Female,White,"(37.476874, -89.25934)"
IL,"Vermilion County, IL",402.8,Female,White,"(40.18694, -87.737581)"
IL,"Wabash County, IL",280.9,Female,White,"(38.456303, -87.847479)"
IL,"Warren County, IL",312.1,Female,White,"(40.850639, -90.62155)"
IL,"Washington County, IL",293.4,Female,White,"(38.35114, -89.414781)"
IL,"Wayne County, IL",326.1,Female,White,"(38.432354, -88.428342)"
IL,"White County, IL",317.1,Female,White,"(38.093005, -88.184189)"
IL,"Whiteside County, IL",274.2,Female,White,"(41.758263, -89.917993)"
IL,"Will County, IL",273.5,Female,White,"(41.448429, -87.985177)"
IL,"Williamson County, IL",272.0,Female,White,"(37.735158, -88.931464)"
IL,"Winnebago County, IL",276.6,Female,White,"(42.335477, -89.164615)"
IL,"Woodford County, IL",268.1,Female,White,"(40.789597, -89.215567)"
IL,"Adams County, IL",358.5,Overall,Black,"(39.989639, -91.193781)"
IL,"Alexander County, IL",572.7,Overall,Black,"(37.193929, -89.336999)"
IL,"Bond County, IL",344.4,Overall,Black,"(38.886558, -89.441873)"
IL,"Boone County, IL",422.1,Overall,Black,"(42.321983, -88.826647)"
IL,"Brown County, IL",80.6,Overall,Black,"(39.966932, -90.755373)"
IL,"Calhoun County, IL",317.0,Overall,Black,"(39.170849, -90.672993)"
IL,"Carroll County, IL",278.0,Overall,Black,"(42.071056, -89.941743)"
IL,"Cass County, IL",277.1,Overall,Black,"(39.977981, -90.251502)"
IL,"Champaign County, IL",428.4,Overall,Black,"(40.143076, -88.203154)"
IL,"Clark County, IL",453.1,Overall,Black,"(39.334757, -87.794377)"
IL,"Clinton County, IL",404.7,Overall,Black,"(38.606211, -89.426899)"
IL,"Cook County, IL",462.5,Overall,Black,"(41.844947, -87.822369)"
IL,"DeKalb County, IL",401.1,Overall,Black,"(41.894898, -88.775575)"
IL,"De Witt County, IL",434.8,Overall,Black,"(40.18081, -88.908462)"
IL,"Douglas County, IL",445.1,Overall,Black,"(39.772197, -88.223152)"
IL,"DuPage County, IL",319.2,Overall,Black,"(41.856108, -88.09317)"
IL,"Edgar County, IL",450.7,Overall,Black,"(39.681843, -87.748539)"
IL,"Ford County, IL",476.1,Overall,Black,"(40.606087, -88.226922)"
IL,"Franklin County, IL",401.5,Overall,Black,"(37.995438, -88.926328)"
IL,"Fulton County, IL",371.2,Overall,Black,"(40.476004, -90.211358)"
IL,"Grundy County, IL",317.1,Overall,Black,"(41.288225, -88.425848)"
IL,"Hamilton County, IL",425.1,Overall,Black,"(38.083768, -88.54291)"
IL,"Hancock County, IL",303.6,Overall,Black,"(40.406194, -91.171795)"
IL,"Henry County, IL",447.1,Overall,Black,"(41.35433, -90.137863)"
IL,"Iroquois County, IL",564.8,Overall,Black,"(40.75037, -87.829163)"
IL,"Jackson County, IL",445.8,Overall,Black,"(37.785101, -89.389565)"
IL,"Jefferson County, IL",380.9,Overall,Black,"(38.299882, -88.928443)"
IL,"Jersey County, IL",364.5,Overall,Black,"(39.084446, -90.358257)"
IL,"Jo Daviess County, IL",305.6,Overall,Black,"(42.367586, -90.211446)"
IL,"Johnson County, IL",451.9,Overall,Black,"(37.46459, -88.884196)"
IL,"Kane County, IL",343.7,Overall,Black,"(41.93949, -88.43416)"
